"15106107251","61603","5","5","0","3","0","1","4","8","42"
"16106107001","61603","5","5","3","0","2","4","3","12","44"
"16106107003","61603","5","5","1","2","0","3","3","9","64"
"16106107004","61603","5","5","3","2","4","3","4","16","46"
"16106107005","61603","4","5","2","0","1","2","4","9","34"
"16106107006","61603","4","5","3","0","2","3","4","12","36"
"16106107007","61603","5","5","4","4","3","4","3","18","52"
"16106107008","61603","4","4","4","2","4","1","0","11","40"
"16106107009","61603","5","5","2","0","3","1","2","8","31"
"16106107010","61603","5","5","2","4","3","4","3","16","28"
"16106107011","61603","4","4","0","4","3","0","4","11","41"
"16106107012","61603","5","5","0","3","2","0","3","8","49"
"16106107013","61603","5","5","4","4","3","2","3","16","46"
"16106107014","61603","5","4","0","0","4","3","4","11","37"
"16106107015","61603","4","5","2","0","4","2","1","9","44"
"16106107016","61603","5","5","4","1","0","1","2","8","34"
"16106107017","61603","5","5","0","3","0","1","4","8","43"
"16106107018","61603","4","4","4","0","2","4","0","10","39"
"16106107019","61603","5","5","2","1","1","1","3","8","31"
"16106107020","61603","5","5","1","4","0","3","3","11","46"
"16106107022","61603","4","5","3","1","1","3","2","10","46"
"16106107023","61603","5","5","0","0","3","4","4","11","46"
"16106107024","61603","4","4","0","2","3","4","1","10","45"
"16106107025","61603","4","5","2","2","4","1","0","9","46"
"16106107026","61603","5","5","2","4","4","4","2","16","48"
"16106107027","61603","4","4","4","2","2","0","4","12","44"
"16106107028","61603","5","5","4","3","4","4","2","17","48"
"16106107029","61603","5","5","2","3","1","1","1","8","44"
"16106107030","61603","5","5","4","0","3","3","3","13","47"
"16106107031","61603","4","4","2","1","3","0","4","10","46"
"16106107032","61603","5","5","4","4","3","0","4","15","53"
"16106107033","61603","5","5","3","2","4","0","4","13","43"
"16106107034","61603","4","5","0","1","4","0","4","9","49"
"16106107036","61603","5","5","2","3","3","2","4","14","45"
"16106107037","61603","4","5","0","1","3","4","4","12","48"
"16106107039","61603","4","5","4","2","4","1","2","13","36"
"17106107901","61603","4","4","4","0","0","3","4","11","52"
"17106107902","61603","4","5","4","2","1","1","1","9","48"
"17106107903","61603","5","5","2","3","2","0","1","8","35"
"16157389144.64","61603.0","4.59","4.79","2.23","1.87","2.38","2.0","2.77","11.26","43.49"
