"15106107251","051505P","4","4","7","28"
"16106107001","051505P","4","4","8","27"
"16106107002","051505P","4","4","8","26"
"16106107003","051505P","4","4","9","28"
"16106107004","051505P","5","5","9","28"
"16106107005","051505P","4","5","8","26"
"16106107006","051505P","5","5","8","28"
"16106107007","051505P","5","5","9","26"
"16106107008","051505P","5","5","9","27"
"16106107009","051505P","4","5","7","27"
"16106107010","051505P","5","5","9","26"
"16106107011","051505P","5","4","8","27"
"16106107012","051505P","4","5","7","29"
"16106107013","051505P","4","5","7","27"
"16106107014","051505P","5","5","8","25"
"16106107015","051505P","4","4","8","26"
"16106107016","051505P","4","4","5","25"
"16106107017","051505P","5","4","7","25"
"16106107018","051505P","4","4","5","26"
"16106107019","051505P","5","4","5","26"
"16106107020","051505P","5","5","9","27"
"16106107022","051505P","5","5","8","29"
"16106107023","051505P","5","5","7","26"
"16106107024","051505P","4","4","7","25"
"16106107025","051505P","4","4","8","29"
"16106107026","051505P","4","4","8","29"
"16106107027","051505P","4","4","7","27"
"16106107028","051505P","5","5","9","27"
"16106107029","051505P","4","4","8","27"
"16106107030","051505P","5","5","9","29"
"16106107031","051505P","5","4","8","26"
"16106107032","051505P","4","5","8","29"
"16106107033","051505P","5","5","9","29"
"16106107034","051505P","5","5","7","27"
"16106107036","051505P","5","5","9","27"
"16106107037","051505P","4","5","8","26"
"16106107039","051505P","5","4","8","26"
"17106107901","051505P","4","5","7","27"
"17106107902","051505P","5","4","8","26"
"17106107903","051505P","4","4","7","27"
