"15106107251","051301P","5","5","7","28"
"16106107001","051301P","4","5","9","26"
"16106107002","051301P","4","5","8","20"
"16106107003","051301P","5","5","9","28"
"16106107004","051301P","5","5","9","27"
"16106107005","051301P","5","4","9","26"
"16106107006","051301P","5","5","9","24"
"16106107007","051301P","5","5","9","27"
"16106107008","051301P","4","5","9","23"
"16106107009","051301P","4","5","8","26"
"16106107010","051301P","5","5","9","28"
"16106107011","051301P","4","5","9","26"
"16106107012","051301P","5","5","9","25"
"16106107013","051301P","5","5","9","29"
"16106107014","051301P","4","5","8","22"
"16106107015","051301P","4","4","8","25"
"16106107016","051301P","5","4","8","20"
"16106107017","051301P","4","5","8","24"
"16106107018","051301P","4","5","9","26"
"16106107019","051301P","4","4","8","26"
"16106107020","051301P","4","5","10","27"
"16106107022","051301P","5","5","7","26"
"16106107023","051301P","5","5","9","26"
"16106107024","051301P","5","4","8","23"
"16106107025","051301P","5","5","9","27"
"16106107026","051301P","5","5","9","28"
"16106107027","051301P","5","4","8","28"
"16106107028","051301P","5","5","9","28"
"16106107029","051301P","5","4","8","20"
"16106107030","051301P","5","5","9","26"
"16106107031","051301P","4","5","8","27"
"16106107032","051301P","5","5","8","24"
"16106107033","051301P","5","5","9","24"
"16106107034","051301P","5","5","9","28"
"16106107036","051301P","5","5","9","23"
"16106107037","051301P","5","5","9","26"
"16106107039","051301P","5","5","9","22"
"17106107901","051301P","4","5","9","23"
"17106107902","051301P","5","5","9","25"
"17106107903","051301P","4","5","8","21"
