CO1,1,4,3.11,62.2,4.94,5.0,99.4,38.11,49.06,84,52.55
CO2,4,4,2.78,55.6,4.94,5.0,99.4,38.11,47.74,84,51.37
CO3,2,4,3.06,61.2,4.94,5.0,99.4,38.11,48.86,84,52.37
CO4,3,4,2.75,55.0,4.94,5.0,99.4,38.11,47.62,84,51.26
CO5,5,4,3.25,65.0,4.94,5.0,99.4,38.11,49.62,84,53.06
CO6,-,-,-,-,4.94,5.0,99.4,38.11,56.5,84,59.25
