CO1,1,4,3.76,75.2,4.71,5.0,97.1,35.96,49.92,84,53.33
CO2,5,4,3.81,76.2,4.71,5.0,97.1,35.96,50.12,84,53.51
CO3,3,4,3.67,73.4,4.71,5.0,97.1,35.96,49.56,84,53.0
CO4,2,4,3.71,74.2,4.71,5.0,97.1,35.96,49.72,84,53.15
CO5,4,4,3.73,74.6,4.71,5.0,97.1,35.96,49.8,84,53.22
CO6,-,-,-,-,4.71,5.0,97.1,35.96,54.3,84,57.27
