Course Code,CO No.,Course outcomes,Pos/PSOs,CL,KC,Classroom session
61606,CO1,To understand the basic concepts and functions of Operating Systems,"PO1,PSO1",U,C,4
61606,CO2,"To explain threading models, process synchronization, deadlocks and IPC","PO1,PO2,PO4,PSO1",U,C,10
61606,CO3,To analyze the performance of various CPU scheduling algorithms,"PO1,PO2,PO3,PO4,PO5,PSO1",An,F,10
61606,CO4,To evaluate various memory management schemes,"PO1,PO2,PO4,PSO1",E,F,8
61606,CO5,To understand I/O management and file systems,"PO1,PO2,PSO1",U,C,6
61606,CO6,To create better communication mechanism using IPC  System Calls,"PO1,PO2,PO3,PO4,PO5,PSO1",C,P,4
