"PO1","CO1,CO2,CO3","14","33","2","58.62","39.08"
"PO2","CO1,CO2,CO3,CO4,CO5","31","73","3","58.89","58.89"
"PO3","CO2,CO3,CO4,CO6","33","77","3","59.71","59.71"
"PO4","CO3,CO5,CO6","28","66","3","59.62","59.62"
"PO5","CO4,CO5","17","40","3","59.28","59.28"
"POS1","CO2,CO3,CO5,CO6","32","75","3","59.66","59.66"
"POS2","CO3,CO4","17","40","3","58.49","58.49"
"POS3","CO5,CO6","20","47","3","60.63","60.63"
