CO1,1,4,3.06,61.2,3.97,4.14,81.1,50.44,55.66,84,58.49
CO2,5,4,3.42,68.4,3.97,4.14,81.1,50.44,57.1,84,59.79
CO3,2,4,2.81,56.2,3.97,4.14,81.1,50.44,54.66,84,57.59
CO4,4,4,3.31,66.2,3.97,4.14,81.1,50.44,56.66,84,59.39
CO5,3,4,3.25,65.0,3.97,4.14,81.1,50.44,56.42,84,59.18
CO6,-,-,-,-,3.97,4.14,81.1,50.44,59.64,84,62.08
