CO1,1,4,3.39,67.8,4.56,4.5,90.6,37.42,48.81,85,52.43
CO2,5,4,3.25,65.0,4.56,4.5,90.6,37.42,48.25,85,51.93
CO3,4,4,3.14,62.8,4.56,4.5,90.6,37.42,47.81,85,51.53
CO4,3,4,3.42,68.4,4.56,4.5,90.6,37.42,48.93,85,52.54
CO5,2,4,2.97,59.4,4.56,4.5,90.6,37.42,47.13,85,50.92
CO6,-,-,-,-,4.56,4.5,90.6,37.42,53.37,85,56.53
