11104107189,051813,5,5,15,21.00
12104107157,051813,5,5,17,28.00
14104107153,051813,4,5,18,34.00
14104107155,051813,5,5,17,47.00
14104107156,051813,5,5,19,37.00
14104107157,051813,5,5,19,29.00
14104107158,051813,5,5,19,40.00
14104107159,051813,5,5,19,39.00
14104107163,051813,5,5,20,39.00
14104107165,051813,5,5,17,29.00
14104107169,051813,5,5,17,40.00
14104107172,051813,5,5,15,37.00
14104107174,051813,5,5,19,48.00
14104107176,051813,5,5,19,42.00
14104107178,051813,5,5,18,43.00
14104107251,051813,5,5,17,40.00
14104107252,051813,5,5,18,37.00
14104107253,051813,4,5,17,37.00
14104107254,051813,5,5,16,32.00
14104107255,051813,5,5,15,25.00
14104107256,051813,5,5,15,26.00
14104107257,051813,5,5,18,32.00
14104107259,051813,5,5,15,34.00
14104107260,051813,5,5,16,36.00
14104107261,051813,5,5,18,42.00
14104107262,051813,5,5,17,38.00
14104107284,051813,5,5,15,26.00
14104107310,051813,5,5,17,34.00
14104107311,051813,5,5,15,39.00
14104107312,051813,5,5,19,41.00
14104107313,051813,5,5,15,45.00
14104107314,051813,5,5,15,37.00
14104107315,051813,5,5,16,30.00
