CO1,1,4,2.15,43.0,4.72,4.5,92.2,36.62,43.45,81,47.21
CO2,4,4,1.77,35.4,4.72,4.5,92.2,36.62,41.93,81,45.84
CO3,2,4,1.95,39.0,4.72,4.5,92.2,36.62,42.65,81,46.48
CO4,3,4,2.5,50.0,4.72,4.5,92.2,36.62,44.85,81,48.47
CO5,5,4,2.08,41.6,4.72,4.5,92.2,36.62,43.17,81,46.95
CO6,-,-,-,-,4.72,4.5,92.2,36.62,53.29,81,56.06
