Course Code,CO No.,Course Outcomes,Pos/PSOs,CL,KC,Classroom session
51505,CO1,"Understand the basics of system programs like editors, compiler, assembler, linker, loader, interpreter and debugger.","PO1,PSO1",U,C,9
51505,CO2,Describe the various concepts of assemblers and microprocessors.,"PO1,PSO1","R,U",C,7
51505,CO3,Discuss various phases of compiler.,"PO1,PSO1",U,"C,P",6
51505,CO4,Compare the working of compiler with the working of assembler.,"PO1,PO2,PSO1",Ap,"C,P",8
51505,CO5,Explain how linker and loader create an executable program from an object module created by assembler and compiler.,"PO1,PSO1",U,"C,P",6
51505,CO6,Analyse system software.,"PO1,PO2,PSO1",An,C,6
