"PO1","CO1,CO2,CO3","14","33","2","49.29","32.86"
"PO2","CO1,CO2,CO3,CO4,CO5","31","73","3","49.27","49.27"
"PO3","CO2,CO3,CO4,CO6","33","77","3","50.16","50.16"
"PO4","CO3,CO5,CO6","28","66","3","50.12","50.12"
"PO5","CO4,CO5","17","40","3","49.25","49.25"
"POS1","CO2,CO3,CO4,CO5,CO6","41","96","3","49.88","49.88"
