"PO1","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","50.95","50.95"
"PO2","CO4,CO6","14","34","2","52.69","35.13"
"PSO1","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","50.95","50.95"
