18106107001,100313,,,15,25
18106107002,100313,,,27,48
18106107003,100313,,,28,42
18106107004,100313,,,28,49
18106107005,100313,,,20,38
18106107006,100313,,,16,38
18106107007,100313,,,16,34
18106107008,100313,,,24,39
18106107009,100313,,,28,41
18106107011,100313,,,25,31
18106107012,100313,,,17,31
18106107013,100313,,,17,42
18106107014,100313,,,20,44
18106107015,100313,,,25,45
18106107016,100313,,,20,33
18106107017,100313,,,25,44
18106107018,100313,,,26,45
18106107019,100313,,,15,26
18106107020,100313,,,18,36
18106107021,100313,,,26,34
18106107022,100313,,,21,38
18106107023,100313,,,20,46
18106107024,100313,,,19,25
18106107025,100313,,,23,40
18106107026,100313,,,20,29
18106107027,100313,,,21,40
18106107028,100313,,,25,51
18106107029,100313,,,28,52
18106107030,100313,,,22,42
18106107031,100313,,,21,28
18106107032,100313,,,20,46
18106107033,100313,,,23,51
18106107034,100313,,,25,25
