"PO1","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","50.23","50.23"
"PO12","CO6","6","15","1","55.58","18.53"
"PO2","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","50.23","50.23"
"PO3","CO1,CO2","14","34","2","47.89","31.93"
"PO4","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","50.23","50.23"
"PO5","CO1,CO3,CO4,CO5,CO6","36","86","3","50.8","50.8"
"PSO1","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","50.23","50.23"
