"PO1","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","46.19","46.19"
"PO12","CO6","6","15","1","53.07","17.69"
"PO2","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","46.19","46.19"
"PO3","CO1,CO2","14","34","2","45.05","30.03"
"PO4","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","46.19","46.19"
"PO5","CO1,CO3,CO4,CO5,CO6","36","86","3","46.5","46.5"
"PSO1","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","46.19","46.19"
