"PO1","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","55.21","55.21"
"PO12","CO6","6","15","1","58.23","19.41"
"PO2","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","55.21","55.21"
"PO3","CO1,CO2","14","34","2","55.23","36.82"
"PO4","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","55.21","55.21"
"PO5","CO1,CO3,CO4,CO5,CO6","36","86","3","55.28","55.28"
"PSO1","CO1,CO2,CO3,CO4,CO5,CO6","42","100","3","55.21","55.21"
